id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2024-434097,2024-06-18,000001,Vente,180000,40,,RUE DES COQUETIERS,0150,78130,78440,Les Mureaux,78,,,78440000AN0070,,,,,,,,,,,,,0,1,Maison,88,3,S,sols,,,460,1.921749,48.991666
2024-434098,2024-06-27,000001,Vente,414934,47,B,RUE DE VERSAILLES,1110,78150,78158,Le Chesnay-Rocquencourt,78,,,78158000AK0054,,,12,,13,,14,,15,,16,,5,3,Dépendance,,0,,,,,,2.126577,48.820552
2024-434098,2024-06-27,000001,Vente,414934,47,B,RUE DE VERSAILLES,1110,78150,78158,Le Chesnay-Rocquencourt,78,,,78158000AK0054,,,12,,13,,14,,15,,16,,5,3,Dépendance,,0,,,,,,2.126577,48.820552
2024-434098,2024-06-27,000001,Vente,414934,47,B,RUE DE VERSAILLES,1110,78150,78158,Le Chesnay-Rocquencourt,78,,,78158000AK0054,,,12,,13,,14,,15,,16,,5,2,Appartement,81,3,,,,,,2.126577,48.820552
2024-434099,2024-06-27,000001,Vente,204000,7,,RUE GREGOIRE LECLOS,0287,78130,78440,Les Mureaux,78,,,78440000AV0849,,,8,75.32,,,,,,,,,1,1,Maison,76,4,,,,,,1.907357,48.982632
2024-434100,2024-06-20,000001,Vente,33175,,,LES RUDES TERRES,B041,78955,78123,Carrières-sous-Poissy,78,,,78123000AB0251,,,,,,,,,,,,,0,,,,,T,terres,,,531,2.0345,48.955487
2024-434100,2024-06-20,000001,Vente,33175,,,LES RUDES TERRES,B041,78955,78123,Carrières-sous-Poissy,78,,,78123000AB0252,,,,,,,,,,,,,0,,,,,T,terres,,,2960,2.03472,48.955317
2024-434100,2024-06-20,000001,Vente,33175,,,LES RUDES TERRES,B041,78955,78123,Carrières-sous-Poissy,78,,,78123000AB0253,,,,,,,,,,,,,0,,,,,T,terres,,,980,2.034841,48.955005
2024-434100,2024-06-20,000001,Vente,33175,,,LES ESCARPEMENTS,B019,78955,78123,Carrières-sous-Poissy,78,,,78123000AB0862,,,,,,,,,,,,,0,,,,,VE,vergers,PLVEN,Vergers de plein vent,270,2.044105,48.959906
2024-434100,2024-06-20,000001,Vente,33175,,,LES CLAIRES NONES,B011,78955,78123,Carrières-sous-Poissy,78,,,78123000AS0170,,,,,,,,,,,,,0,,,,,T,terres,,,590,2.033737,48.950912
2024-434100,2024-06-20,000001,Vente,33175,,,LES MORIZETS,B032,78955,78123,Carrières-sous-Poissy,78,,,78123000AS0464,,,,,,,,,,,,,0,,,,,CA,carrières,,,438,2.025608,48.950493
2024-434100,2024-06-20,000001,Vente,33175,,,LES MORIZETS,B032,78955,78123,Carrières-sous-Poissy,78,,,78123000AS1257,,,,,,,,,,,,,0,,,,,CA,carrières,,,866,2.024729,48.950556
2024-434101,2024-06-28,000001,Vente,13500,32,,AV DE L AMIRAL LEMONNIER,0044,78160,78372,Marly-le-Roi,78,,,78372000AC0671,,,2907,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.102312,48.8786
2024-434102,2024-06-28,000001,Vente,211000,12,,RUE DES MARAIS,0381,78360,78418,Montesson,78,,,78418000AV1385,,,115,,142,46.76,,,,,,,2,2,Appartement,46,2,,,,,,2.149731,48.909014
2024-434102,2024-06-28,000001,Vente,211000,12,,RUE DES MARAIS,0381,78360,78418,Montesson,78,,,78418000AV1385,,,115,,142,46.76,,,,,,,2,3,Dépendance,,0,,,,,,2.149731,48.909014
2024-434102,2024-06-28,000001,Vente,211000,16,,RUE DES MARAIS,0381,78360,78418,Montesson,78,,,78418000AV1385,,,29,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.149731,48.909014
2024-434103,2024-06-27,000001,Vente,496620,82,,RUE FRANCOIS-R CHATEAUBRIAND,0341,78370,78490,Plaisir,78,,,78490000AS0489,,,,,,,,,,,,,0,1,Maison,151,7,S,sols,,,424,1.934194,48.816377
2024-434104,2024-06-21,000001,Vente,260000,1,,AV DE MORTEMAI,0404,78650,78062,Beynes,78,,,78062000AC0058,,,,,,,,,,,,,0,1,Maison,62,3,S,sols,,,545,1.898977,48.849996
2024-434105,2024-06-28,000001,Vente,750000,10,,RUE HENRI MALOUET,0630,78220,78686,Viroflay,78,,,78686000AD0472,,,,,,,,,,,,,0,1,Maison,139,7,S,sols,,,303,2.175956,48.800353
2024-434106,2024-06-25,000001,Vente,275000,2,,AV P MARTIN LUTHER KING,0795,78230,78481,Le Pecq,78,,,78481000AK0563,,,181,109.34,182,,,,,,,,2,2,Appartement,109,4,,,,,,2.094387,48.880681
2024-434106,2024-06-25,000001,Vente,275000,2,,AV P MARTIN LUTHER KING,0795,78230,78481,Le Pecq,78,,,78481000AK0563,,,181,109.34,182,,,,,,,,2,3,Dépendance,,0,,,,,,2.094387,48.880681
2024-434106,2024-06-25,000001,Vente,275000,2,,AV P MARTIN LUTHER KING,0795,78230,78481,Le Pecq,78,,,78481000AK0563,,,856,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.094387,48.880681
2024-434106,2024-06-25,000001,Vente,275000,2,,AV P MARTIN LUTHER KING,0795,78230,78481,Le Pecq,78,,,78481000AK0563,,,181,109.34,182,,,,,,,,2,3,Dépendance,,0,,,,,,2.094387,48.880681
2024-434107,2024-06-28,000001,Vente,6043.6,,,LA HAUTE EPINE,B021,78660,78009,Allainville,78,,,78009000ZH0032,,,,,,,,,,,,,0,,,,,T,terres,,,2120,1.9225,48.451216
2024-434108,2024-06-14,000001,Vente,15000,16,,RUE DES FOSSES,0390,78520,78335,Limay,78,,,78335000AS0798,,,27,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.730867,48.992885
2024-434108,2024-06-14,000001,Vente,15000,16,,RUE DES FOSSES,0390,78520,78335,Limay,78,,,78335000AS0798,,,28,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.730867,48.992885
2024-434109,2024-06-28,000001,Vente,10000,10,,RUE DES ECOLES,0620,78400,78146,Chatou,78,,,78146000AR0428,,,48,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,15,0,,,,,,2.154007,48.889261
2024-434109,2024-06-28,000001,Vente,10000,10,,RUE DES ECOLES,0620,78400,78146,Chatou,78,,,78146000AR0428,,,48,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.154007,48.889261
2024-434110,2024-06-24,000001,Vente,945510,33,,AV DU MARECHAL FOCH,1360,78800,78311,Houilles,78,,,78311000AN0609,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,293,2.192636,48.923578
2024-434111,2024-06-24,000001,Vente,715000,7,B,RUE CHANZY,0300,78800,78311,Houilles,78,,,78311000AX0104,,,,,,,,,,,,,0,1,Maison,134,5,S,sols,,,615,2.183211,48.928925
2024-434112,2024-06-25,000001,Vente,221000,56,,RUE GALILEE,1330,78500,78586,Sartrouville,78,,,78586000AZ0509,,,147,64.96,416,,,,,,,,2,2,Appartement,64,4,,,,,,2.170098,48.934004
2024-434112,2024-06-25,000001,Vente,221000,56,,RUE GALILEE,1330,78500,78586,Sartrouville,78,,,78586000AZ0509,,,147,64.96,416,,,,,,,,2,3,Dépendance,,0,,,,,,2.170098,48.934004
2024-434113,2024-06-24,000001,Vente,438000,20,,RUE DU ONZE NOVEMBRE,1840,78700,78172,Conflans-Sainte-Honorine,78,,,78172000BK0119,,,,,,,,,,,,,0,1,Maison,139,5,S,sols,,,372,2.089019,48.997927
2024-434114,2024-06-20,000001,Vente,6730,,,LES NAUDINES,B069,78570,78015,Andrésy,78,,,78015000AN0053,,,,,,,,,,,,,0,,,,,T,terres,,,200,2.039952,48.963455
2024-434114,2024-06-20,000001,Vente,6730,,,LES GARENNES,B047,78570,78015,Andrésy,78,,,78015000AN0057,,,,,,,,,,,,,0,,,,,VE,vergers,,,249,2.039765,48.96377
2024-434114,2024-06-20,000001,Vente,6730,,,LES GARENNES,B047,78570,78015,Andrésy,78,,,78015000AN0144,,,,,,,,,,,,,0,,,,,T,terres,,,408,2.036826,48.965255
2024-434114,2024-06-20,000001,Vente,6730,,,LES GARENNES,B047,78570,78015,Andrésy,78,,,78015000AN0172,,,,,,,,,,,,,0,,,,,VE,vergers,,,135,2.039387,48.965285
2024-434114,2024-06-20,000001,Vente,6730,,,LES CARDINETTES,B011,78570,78015,Andrésy,78,,,78015000AN0370,,,,,,,,,,,,,0,,,,,T,terres,,,354,2.03991,48.967532
2024-434115,2024-06-14,000001,Vente,81800,36,,RUE DE PORT ROYAL,0520,78470,78575,Saint-Rémy-lès-Chevreuse,78,,,78575000AD0158,,,,,,,,,,,,,0,1,Maison,36,2,S,sols,,,590,2.069784,48.711586
2024-434116,2024-06-27,000001,Vente,580000,48,,AV DE L ABREUVOIR,0010,78160,78372,Marly-le-Roi,78,,,78372000AK0456,,,,,,,,,,,,,0,1,Maison,330,10,AG,terrains d'agrément,,,1055,2.102705,48.872018
2024-434116,2024-06-27,000001,Vente,580000,48,,AV DE L ABREUVOIR,0010,78160,78372,Marly-le-Roi,78,,,78372000AK0456,,,,,,,,,,,,,0,1,Maison,330,10,S,sols,,,500,2.102705,48.872018
2024-434117,2024-06-21,000001,Vente,903000,28,,RES DU PLATEAU DE SAINTE GEMME,A020,78810,78233,Feucherolles,78,,,78233000AH0126,,,,,,,,,,,,,0,1,Maison,210,8,AG,terrains d'agrément,,,501,1.975706,48.880932
2024-434117,2024-06-21,000001,Vente,903000,28,,RES DU PLATEAU DE SAINTE GEMME,A020,78810,78233,Feucherolles,78,,,78233000AH0126,,,,,,,,,,,,,0,1,Maison,210,8,S,sols,,,500,1.975706,48.880932
2024-434118,2024-06-28,000001,Vente,830000,3,,RUE GIRARDON,1240,78000,78646,Versailles,78,,,78646000BD0176,,,,,,,,,,,,,0,1,Maison,30,2,S,sols,,,365,2.158123,48.796697
2024-434118,2024-06-28,000001,Vente,830000,3,,RUE GIRARDON,1240,78000,78646,Versailles,78,,,78646000BD0176,,,,,,,,,,,,,0,1,Maison,50,2,S,sols,,,365,2.158123,48.796697
2024-434118,2024-06-28,000001,Vente,830000,3,,RUE GIRARDON,1240,78000,78646,Versailles,78,,,78646000BD0176,,,,,,,,,,,,,0,1,Maison,76,4,S,sols,,,365,2.158123,48.796697
2024-434119,2024-06-26,000001,Vente,13000,4,B,SQ DE VERSAILLES,1180,78160,78372,Marly-le-Roi,78,,,78372000AB0010,,,1390,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.103879,48.880484
2024-434120,2024-06-19,000001,Vente,212000,17,,RUE MARCEAU,1340,78800,78311,Houilles,78,,,78311000AP0039,,,46,46.56,54,,,,,,,,2,3,Dépendance,,0,,,,,,2.18449,48.925558
2024-434120,2024-06-19,000001,Vente,212000,17,,RUE MARCEAU,1340,78800,78311,Houilles,78,,,78311000AP0039,,,109,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.18449,48.925558
2024-434120,2024-06-19,000001,Vente,212000,17,,RUE MARCEAU,1340,78800,78311,Houilles,78,,,78311000AP0039,,,46,46.56,54,,,,,,,,2,2,Appartement,47,2,,,,,,2.18449,48.925558
2024-434121,2024-06-21,000001,Vente,165000,15,,RUE DE LA JUSTICE,1190,78800,78311,Houilles,78,,,78311000AP0886,,,123,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.18278,48.922853
2024-434121,2024-06-21,000001,Vente,165000,15,,RUE DE LA JUSTICE,1190,78800,78311,Houilles,78,,,78311000AP0886,,,109,35.59,46,,,,,,,,2,3,Dépendance,,0,,,,,,2.18278,48.922853
2024-434121,2024-06-21,000001,Vente,165000,15,,RUE DE LA JUSTICE,1190,78800,78311,Houilles,78,,,78311000AP0886,,,109,35.59,46,,,,,,,,2,2,Appartement,29,1,,,,,,2.18278,48.922853
2024-434122,2024-06-27,000001,Vente,208660,2,,RUE DE LEICHLINGEN,0592,78160,78372,Marly-le-Roi,78,,,78372000AE0933,,,20,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.081004,48.873922
2024-434122,2024-06-27,000001,Vente,208660,2,,RUE DE LEICHLINGEN,0592,78160,78372,Marly-le-Roi,78,,,78372000AE0933,,,17,,2,49.22,,,,,,,2,3,Dépendance,,0,,,,,,2.081004,48.873922
2024-434122,2024-06-27,000001,Vente,208660,2,,RUE DE LEICHLINGEN,0592,78160,78372,Marly-le-Roi,78,,,78372000AE0933,,,17,,2,49.22,,,,,,,2,2,Appartement,50,2,,,,,,2.081004,48.873922
2024-434123,2024-06-21,000001,Vente,256000,29,,RUE DESAIX,0600,78800,78311,Houilles,78,,,78311000AE0463,,,619,,685,68.88,,,,,,,2,2,Appartement,70,3,,,,,,2.192307,48.928564
2024-434123,2024-06-21,000001,Vente,256000,29,,RUE DESAIX,0600,78800,78311,Houilles,78,,,78311000AE0463,,,128,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.192307,48.928564
2024-434123,2024-06-21,000001,Vente,256000,29,,RUE DESAIX,0600,78800,78311,Houilles,78,,,78311000AE0463,,,619,,685,68.88,,,,,,,2,3,Dépendance,,0,,,,,,2.192307,48.928564
2024-434124,2024-06-26,000001,Vente,285000,55,,RUE HENRI RICHAUME,0270,78360,78418,Montesson,78,,,78418000AT0141,,,843,,875,84.02,,,,,,,2,3,Dépendance,,0,,,,,,2.146864,48.909814
2024-434124,2024-06-26,000001,Vente,285000,55,,RUE HENRI RICHAUME,0270,78360,78418,Montesson,78,,,78418000AT0141,,,843,,875,84.02,,,,,,,2,2,Appartement,89,4,,,,,,2.146864,48.909814
2024-434124,2024-06-26,000001,Vente,285000,55,,RUE HENRI RICHAUME,0270,78360,78418,Montesson,78,,,78418000AT0141,,,1421,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.146864,48.909814
2024-434124,2024-06-26,000001,Vente,285000,55,,RUE HENRI RICHAUME,0270,78360,78418,Montesson,78,,,78418000AT0141,,,1490,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.146864,48.909814
2024-434124,2024-06-26,000001,Vente,285000,55,,RUE HENRI RICHAUME,0270,78360,78418,Montesson,78,,,78418000AT0141,,,843,,875,84.02,,,,,,,2,3,Dépendance,,0,,,,,,2.146864,48.909814
2024-434125,2024-06-24,000001,Vente,20500,18,,RUE DANTON,0570,78800,78311,Houilles,78,,,78311000AT0363,,,80,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.182171,48.920831
2024-434126,2024-06-18,000001,Vente,148000,110,,RTE DE HOUDAN,0480,78711,78362,Mantes-la-Ville,78,,,78362000AR1182,,,34,,50,,86,62.97,,,,,3,3,Dépendance,,0,,,,,,1.712377,48.975898
2024-434126,2024-06-18,000001,Vente,148000,110,,RTE DE HOUDAN,0480,78711,78362,Mantes-la-Ville,78,,,78362000AR1182,,,34,,50,,86,62.97,,,,,3,2,Appartement,63,3,,,,,,1.712377,48.975898
2024-434126,2024-06-18,000001,Vente,148000,110,,RTE DE HOUDAN,0480,78711,78362,Mantes-la-Ville,78,,,78362000AR1182,,,34,,50,,86,62.97,,,,,3,3,Dépendance,,0,,,,,,1.712377,48.975898
2024-434127,2024-06-18,000001,Vente,210000,13,,RUE DE L YVETTE,0952,78711,78362,Mantes-la-Ville,78,,,78362000AM0126,,,,,,,,,,,,,0,1,Maison,108,6,S,sols,,,173,1.718141,48.972783
2024-434128,2024-06-18,000001,Vente,60000,67,,BD DU MAL JUIN,1265,78200,78361,Mantes-la-Jolie,78,,,78361000AI0387,,,3,,80,26.76,,,,,,,2,3,Dépendance,,0,,,,,,1.705993,48.99126
2024-434128,2024-06-18,000001,Vente,60000,67,,BD DU MAL JUIN,1265,78200,78361,Mantes-la-Jolie,78,,,78361000AI0387,,,53,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.705993,48.99126
2024-434128,2024-06-18,000001,Vente,60000,67,,BD DU MAL JUIN,1265,78200,78361,Mantes-la-Jolie,78,,,78361000AI0387,,,3,,80,26.76,,,,,,,2,2,Appartement,26,1,,,,,,1.705993,48.99126
2024-434129,2024-06-27,000001,Vente,342000,18,,RUE DE LA PORTE D'ANDIN,0663,78760,78321,Jouars-Pontchartrain,78,,,78321000AO0111,,,,,,,,,,,,,0,1,Maison,129,5,S,sols,,,615,1.898184,48.805373
2024-434130,2024-06-26,000001,Vente,408000,2,,RUE DES COMBATTANTS,0115,78490,78420,Montfort-l'Amaury,78,,,784200000B0560,,,,,,,,,,,,,0,,,,,S,sols,,,122,1.810588,48.775233
2024-434130,2024-06-26,000001,Vente,408000,2,,RUE DES COMBATTANTS,0115,78490,78420,Montfort-l'Amaury,78,,,784200000B0619,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,525,0,S,sols,,,1079,1.810597,48.775119
2024-434131,2024-06-28,000001,Vente,340000,10,,RUE DE LA GUILOIRE,0107,78720,78125,La Celle-les-Bordes,78,,,781250000G0714,,,,,,,,,,,,,0,1,Maison,92,5,S,sols,,,950,1.946648,48.637478
2024-434131,2024-06-28,000001,Vente,340000,10,,RUE DE LA GUILOIRE,0107,78720,78125,La Celle-les-Bordes,78,,,781250000G0714,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,950,1.946648,48.637478
2024-434132,2024-06-27,000001,Vente,300000,11,,RUE DU FEU DE ST JEAN,0125,78730,78349,Longvilliers,78,,,783490000B0613,,,,,,,,,,,,,0,1,Maison,74,3,S,sols,,,338,2.016551,48.592495
2024-434133,2024-06-11,000001,Vente,10000,,,LES BRUYERES DU BOCQUET,B002,78490,78264,Gambaiseuil,78,,,782640000B0067,,,,,,,,,,,,,0,,,,,BS,taillis sous futaie,,,1362,1.734808,48.749675
2024-434133,2024-06-11,000001,Vente,10000,,,LES BRUYERES DU BOCQUET,B002,78490,78264,Gambaiseuil,78,,,782640000B0067,,,,,,,,,,,,,0,,,,,B,bois,,,733,1.734808,48.749675
2024-434133,2024-06-11,000001,Vente,10000,,,LA HAIE DES CHATAIGNIERS,B009,78490,78264,Gambaiseuil,78,,,782640000B0072,,,,,,,,,,,,,0,,,,,B,bois,,,1320,1.731995,48.751727
2024-434133,2024-06-11,000001,Vente,10000,,,LA HAIE DES CHATAIGNIERS,B009,78490,78264,Gambaiseuil,78,,,782640000B0072,,,,,,,,,,,,,0,,,,,BS,taillis sous futaie,,,1320,1.731995,48.751727
2024-434133,2024-06-11,000001,Vente,10000,,,LA HAIE DES CHATAIGNIERS,B009,78490,78264,Gambaiseuil,78,,,782640000B0078,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,,,1058,1.731595,48.75256
2024-434133,2024-06-11,000001,Vente,10000,,,LA HAIE DES CHATAIGNIERS,B009,78490,78264,Gambaiseuil,78,,,782640000B0078,,,,,,,,,,,,,0,,,,,B,bois,,,1057,1.731595,48.75256
2024-434134,2024-06-28,000001,Vente,360000,7,,AV DU GENERAL DE GAULLE,0378,78450,78674,Villepreux,78,,,78674000AH0324,,,1005,,,,,,,,,,1,2,Appartement,88,4,,,,,,2.006264,48.830284
2024-434134,2024-06-28,000001,Vente,360000,7,,AV DU GENERAL DE GAULLE,0378,78450,78674,Villepreux,78,,,78674000AH0324,,,1082,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.006264,48.830284
2024-434135,2024-06-14,000001,Vente,248010,,,RUE ARMAND RAULET,0020,78740,78638,Vaux-sur-Seine,78,,,78638000AC0356,,,,,,,,,,,,,0,,,,,S,sols,,,93,1.961874,49.016154
2024-434135,2024-06-14,000001,Vente,248010,38,,CHE DU PLANT DE FORVACHE,0280,78740,78638,Vaux-sur-Seine,78,,,78638000AC0358,,,,,,,,,,,,,0,1,Maison,58,4,S,sols,,,164,1.96198,49.016169
2024-434136,2024-06-26,000001,Vente,280000,38,,RUE DUPLEIX,1000,78500,78586,Sartrouville,78,,,78586000AD0151,,,,,,,,,,,,,0,1,Maison,65,4,S,sols,,,290,2.200298,48.948596
2024-434137,2024-06-11,000001,Vente,265000,145,,RTE D ANET,0026,78550,78310,Houdan,78,,,78310000AH0004,,,93,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,10,0,,,,,,1.59288,48.791718
2024-434137,2024-06-11,000001,Vente,265000,145,,RTE D ANET,0026,78550,78310,Houdan,78,,,78310000AH0004,,,32,68.38,,,,,,,,,1,2,Appartement,68,3,,,,,,1.59288,48.791718
2024-434137,2024-06-11,000001,Vente,265000,145,,RTE D ANET,0026,78550,78310,Houdan,78,,,78310000AH0004,,,41,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.59288,48.791718
2024-434138,2024-06-24,000001,Vente,21500,12,,AV DE PORCHEFONTAINE,2380,78000,78646,Versailles,78,,,78646000BK0021,,,1684,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.152071,48.797176
2024-434139,2024-06-20,000001,Vente,270600,4,B,RUE LEOPOLD BELLAN,0280,78490,78389,Méré,78,,,783890000B1577,,,8,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.819756,48.787214
2024-434139,2024-06-20,000001,Vente,270600,4,B,RUE LEOPOLD BELLAN,0280,78490,78389,Méré,78,,,783890000B1577,,,4,72.56,,,,,,,,,1,2,Appartement,74,3,,,,,,1.819756,48.787214
2024-434139,2024-06-20,000001,Vente,270600,4,B,RUE LEOPOLD BELLAN,0280,78490,78389,Méré,78,,,783890000B1577,,,8,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.819756,48.787214
2024-434140,2024-06-14,000001,Vente,155000,6,,RUE STEPHANE MONY,2130,78100,78551,Saint-Germain-en-Laye,78,,,78551000AB0277,,,312,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.075399,48.90038
2024-434140,2024-06-14,000001,Vente,155000,6,,RUE STEPHANE MONY,2130,78100,78551,Saint-Germain-en-Laye,78,,,78551000AB0277,,,107,43.47,,,,,,,,,1,2,Appartement,46,2,,,,,,2.075399,48.90038
2024-434140,2024-06-14,000001,Vente,155000,6,,RUE STEPHANE MONY,2130,78100,78551,Saint-Germain-en-Laye,78,,,78551000AB0277,,,107,43.47,,,,,,,,,1,3,Dépendance,,0,,,,,,2.075399,48.90038
2024-434141,2024-06-14,000002,Vente,378500,6,,SEN DU LOUP,0110,78770,78616,Thoiry,78,,,786160000S0265,,,,,,,,,,,,,0,1,Maison,120,5,S,sols,,,288,,
2024-434141,2024-06-14,000002,Vente,378500,6,,SEN DU LOUP,0110,78770,78616,Thoiry,78,,,786160000S0265,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,288,,
2024-434141,2024-06-14,000002,Vente,378500,,,VILLARCEAUX,B047,78770,78616,Thoiry,78,,,786160000S0266,,,,,,,,,,,,,0,,,,,S,sols,,,1,,
2024-434141,2024-06-14,000002,Vente,378500,6,,SEN DU LOUP,0110,78770,78616,Thoiry,78,,,786160000S0268,,,,,,,,,,,,,0,,,,,S,sols,,,101,,
2024-434141,2024-06-14,000002,Vente,378500,6,,SEN DU LOUP,0110,78770,78616,Thoiry,78,,,786160000S0269,,,,,,,,,,,,,0,,,,,S,sols,,,92,,
2024-434141,2024-06-14,000002,Vente,378500,6,,SEN DU LOUP,0110,78770,78616,Thoiry,78,,,786160000S0270,,,,,,,,,,,,,0,,,,,S,sols,,,6,,
2024-434142,2024-06-14,000001,Vente,122290,142,,AV GEORGES CLEMENCEAU,0210,78670,78672,Villennes-sur-Seine,78,,,78672000AM0275,,,286,25.11,,,,,,,,,1,2,Appartement,25,1,,,,,,2.000142,48.93628
2024-434142,2024-06-14,000001,Vente,122290,142,,AV GEORGES CLEMENCEAU,0210,78670,78672,Villennes-sur-Seine,78,,,78672000AM0275,,,291,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.000142,48.93628
2024-434143,2024-06-11,000001,Vente,1200000,24,,AV MONTESQUIEU,1580,78600,78358,Maisons-Laffitte,78,,,78358000AB0057,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,1291,2.146809,48.960068
2024-434143,2024-06-11,000001,Vente,1200000,24,,AV MONTESQUIEU,1580,78600,78358,Maisons-Laffitte,78,,,78358000AB0057,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,1291,2.146809,48.960068
2024-434143,2024-06-11,000001,Vente,1200000,24,,AV MONTESQUIEU,1580,78600,78358,Maisons-Laffitte,78,,,78358000AB0057,,,,,,,,,,,,,0,1,Maison,153,4,S,sols,,,1291,2.146809,48.960068
2024-434144,2024-06-27,000001,Vente,450000,13,,PL DE LA LIBERATION,0360,78490,78420,Montfort-l'Amaury,78,,,784200000B0637,,,264,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.806079,48.776358
2024-434144,2024-06-27,000001,Vente,450000,13,,PL DE LA LIBERATION,0360,78490,78420,Montfort-l'Amaury,78,,,784200000B0637,,,290,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.806079,48.776358
2024-434144,2024-06-27,000001,Vente,450000,13,,PL DE LA LIBERATION,0360,78490,78420,Montfort-l'Amaury,78,,,784200000B0637,,,517,87.78,,,,,,,,,1,2,Appartement,106,3,,,,,,1.806079,48.776358
2024-434145,2024-06-19,000001,Vente en l'état futur d'achèvement,226900,,,LE CHAMP BEAUVAIS,B018,78680,78217,Épône,78,,,782170000E0272,,,32,,,,,,,,,,1,,,,,,,,,,1.81384,48.959018
2024-434145,2024-06-19,000001,Vente en l'état futur d'achèvement,226900,,,LE CHAMP BEAUVAIS,B018,78680,78217,Épône,78,,,782170000E0272,,,84,,,,,,,,,,1,,,,,,,,,,1.81384,48.959018
2024-434146,2024-06-24,000001,Vente,444000,50,,AV DE VILLENEUVE L ETANG,3200,78000,78646,Versailles,78,,,78646000AO0162,,,307,90.84,324,,,,,,,,2,2,Appartement,92,4,,,,,,2.148061,48.818119
2024-434146,2024-06-24,000001,Vente,444000,50,,AV DE VILLENEUVE L ETANG,3200,78000,78646,Versailles,78,,,78646000AO0162,,,307,90.84,324,,,,,,,,2,3,Dépendance,,0,,,,,,2.148061,48.818119
2024-434146,2024-06-24,000001,Vente,444000,50,,AV DE VILLENEUVE L ETANG,3200,78000,78646,Versailles,78,,,78646000AO0162,,,160,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.148061,48.818119
2024-434146,2024-06-24,000001,Vente,444000,50,,AV DE VILLENEUVE L ETANG,3200,78000,78646,Versailles,78,,,78646000AO0162,,,307,90.84,324,,,,,,,,2,3,Dépendance,,0,,,,,,2.148061,48.818119
2024-434147,2024-06-24,000001,Vente,469000,19,,RUE JEAN DE LA BRUYERE,1560,78000,78646,Versailles,78,,,78646000AO0001,,,142,,157,85.54,,,,,,,2,3,Dépendance,,0,,,,,,2.145961,48.812878
2024-434147,2024-06-24,000001,Vente,469000,19,,RUE JEAN DE LA BRUYERE,1560,78000,78646,Versailles,78,,,78646000AO0001,,,142,,157,85.54,,,,,,,2,2,Appartement,86,4,,,,,,2.145961,48.812878
2024-434147,2024-06-24,000001,Vente,469000,15,,RUE JEAN DE LA BRUYERE,1560,78000,78646,Versailles,78,,,78646000AO0001,,,372,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.145961,48.812878
2024-434148,2024-06-26,000001,Vente en l'état futur d'achèvement,10000,3,,SEN DES DOGUETS,0590,78400,78146,Chatou,78,,,78146000AD0004,,,1013,,,,,,,,,,1,,,,,,,,,,2.152605,48.897011
